Tweet,Location,Date
b'Does Nigeria has the facility it takes to detect Corona Virus?',"Onitsha, Nigeria",2020-02-29 09:44:45
b'@Zeethrills Corona virus be like \xf0\x9f\x91\xbeOkaaaay\xf0\x9f\x98\x88',Inside Life,2020-02-29 09:44:31
"b""Even the fear of corona virus couldn't stop Mr macaroni from being freaky freaky with women \xf0\x9f\x98\x80\xf0\x9f\x98\x81\xf0\x9f\x98\x80 https://t.co/mGF35s1dvO""","Lagos, Nigeria",2020-02-29 09:43:31
"b'A negative report gives negative impression so lets stop spreading false report on Corona virus in the country as it will bring in more tension, and let the government provide conducive environment for the treatment of the infected patience.'","Makurdi, Nigeria",2020-02-29 09:42:56
b'What are the symptoms of Corona virus cuz my neighbour has been purging  since yesterday',Nigeria,2020-02-29 09:42:12
"b'@wunmiadeagbo In this Corona Virus time, make nobody do any low cost o... Spear no cost in taking care of yourself! Get one that actually protects'",Nigeria,2020-02-29 09:42:11
"b'1 pack of mask is N12,000 since corona virus entered Nigeria from N3,500 to N12,000.'",Nigeria,2020-02-29 09:41:41
b'Inside Life some people can never use their eyes to see a fine boy or a fine girl they must sha follow and shoot shot no go follows winch or Corona Virus \xf0\x9f\xa6\xa0 \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 apostle will hear of this \n\xe2\x9e\x96\xe2\x9e\x96\xe2\x9e\x96\xe2\x9e\x96\xe2\x9e\x96\xe2\x9e\x96\xe2\x9e\x96\xe2\x9e\x96\xe2\x9e\x96\xe2\x9e\x96\xe2\x9e\x96\xe2\x9e\x96\n#JayProSkits\xe2\x80\xa6 https://t.co/esaTwwGSJA',"Abuja, Nigeria",2020-02-29 09:41:40
"b""Dear Kogi rappers, I know you are tempted, but please don't rhyme CORONA VIRUS with COROLLA RIDE US. \xf0\x9f\x99\x8fThank you \n#COVID19Nigeria \n#CoronavirusKe \n#coronavirusinlagos""","Lagos, Nigeria",2020-02-29 09:40:25
"b""You've probably seen something about a runaway driver withths corona virus.....\n IT'S FAKE GUYS!!  don't panic, the world won't end. \n    You will still attend an Ol'man Kio concert. https://t.co/6VyexmWkia""",Nigeria,2020-02-29 09:39:59
b'@sammie_chika No be lie! Corona virus is real oo\xf0\x9f\x98\x82\xf0\x9f\x98\x82',"Sokoto, Nigeria",2020-02-29 09:39:56
"b'@chicky4J Them no fear Aids, shay na corona virus dem go fear \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'","Abuja, Nigeria",2020-02-29 09:39:33
"b""Nigerian's Myths...\n\n*Ebola outbreak - bath with salt and drink salt.\n\nThe casualties from this myth, was more then the epidemic across the country.\n\nHere comes Corona virus - Take enough Chloroquine and garlic.\n\nBe wise.""",Nigeria ,2020-02-29 09:39:18
"b'Nigeria can handle Corona virus but can they keep their patients from dying of malaria?\n\nWatch out for part two on ""this is incompetence""\n\n#TachaXGetFitAbuja https://t.co/OzhJPeqVtj'",Ghana,2020-02-29 09:38:46
b'Plot twist: A bunch of financial big boys sponsored a group of rouge scientists to create corona virus so as to cause a massive sell of on stock markets around the world\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94',"Osun, Nigeria",2020-02-29 09:38:29
"b'If we can close our borders for ordinary rice, then we should do more for Corona Virus.\n@adeyanjudeji'",KMC,2020-02-29 09:38:17
b'Corona virus may Allah save us from this disease @DrIsaPantami @MBuhari @GovernorInuwa @gombe__dopest https://t.co/Z3Dcobn0e5',Money leads,2020-02-29 09:38:16
"b'Officially, Italy is the dispatch rider of Corona virus. Seriously https://t.co/bE1JixnWo4'","Ikeja, Nigeria",2020-02-29 09:37:42
"b'@emmaikumeh @olushola_shola @officialKolaO @UchePOkoye @chosensomto @akaebube @AnthonyEhilebo @akunnachux @RealOlaudah @ose_anenih @bimbo_cash Now is the return of law of Kama, Hold Buhari responsible if Corona virus spread over Nigeria!'","Abuja, Nigeria",2020-02-29 09:36:55
"b""@AdeBanqie This isn't a test for Corona virus. This device has been there for years.""","Accra, Ghana",2020-02-29 09:36:38
"b""Y'all's Anon would infect you with Corona virus\xf0\x9f\x98\x82\xf0\x9f\x98\x82...""","Ibadan, Nigeria",2020-02-29 09:36:09
b'May Allah protect us all from this lethal virus. Ameen. Corona virus https://t.co/Tq6Svz9hHu',"Maiduguri, Nigeria",2020-02-29 09:35:58
b'@Abtaheer @Haafsaah1 @mohh__ali @najahalimusa @Hauwwy_ @nanah_musah Corona virus??!!!! Make I kukuma leave here before yawa go gass \xf0\x9f\x8f\x83\xf0\x9f\x8f\xbb\xf0\x9f\x8f\x83\xf0\x9f\x8f\xbb',"Bauchi, Nigeria",2020-02-29 09:34:02
b'@premierleague If i were Liverpool i will do my best to win the league this month just incase corona virus affects some proceedings..',lagos/nigeria,2020-02-29 09:33:51
"b""@Opemipo_sk Corona virus, pollution in Lagos due to congestion, okada ban as it affects Lagosians, etc. Not football articles o\xf0\x9f\x98\x82 my own is to watch Atletico, I don't indulge if football politics and stuff.""","Lagos, Nigeria",2020-02-29 09:33:33
"b""@mrmacaronii I guess that your agbada is more of your identity than oooin. \nI don't want to believe you have a pair of that. \nYou can't do well with corona virus around.""",ilorin,2020-02-29 09:32:50
b'@otamssweet @ishakaa @Abdul_A_Bello @ClancyReports @atiku We should rather be concerned about the Corona virus than pointing fingers.',"Abuja, Nigeria",2020-02-29 09:32:42
"b""Good day brethren.\nI know that it's a pain in our heart how Corona virus has spread like wild fire.\nIt's is important to know that this is not in anyway God's desire.God is Light and Him is no darkness at all.\n\nLet intercessors rise.\n#PrayAgainstCorona\n#PrayForTheWorld""",University of Lagos ,2020-02-29 09:32:10
"b'Before we start praying, casting and binding Corona Virus, can we at least follow standard recommendation to prevent the spread of the Virus? \n\nMay God help us.'","Calabar, Nigeria",2020-02-29 09:32:05
"b'The corona virus is getting out of hand,im even afraid to watch Asian porn\xf0\x9f\x98\x81'","Accra, Ghana",2020-02-29 09:31:33
b'@volqx Take Corona Virus out of Nigeria',"Delta, Nigeria",2020-02-29 09:31:27
"b'@daily_trust Same PDP whose negligence almost land us at ebola outbreak. Thanks God, we serve a living God, Corona virus will be defeated too in shaa Allah'","Maiduguri, Nigeria",2020-02-29 09:30:49
b'Corona virus could make liverpool still not lift the trophy in May.. if that happens i will know for sure that liverpool is cursed in the premier league..',lagos/nigeria,2020-02-29 09:30:17
"b""*Dear Twitter owner \n\n*_Since Corona Virus is now in Lagos_*\n\n*_Don't you think it will be wise to remove all Lagos members and put them in isolation before they infect Twitter \n\xf0\x9f\x98\x9c\xf0\x9f\xa4\xa3\xf0\x9f\x8f\x83\xe2\x80\x8d\xf0\x9f\x8f\x83\xf0\x9f\x8f\x83\xf0\x9f\x8f\x83\xf0\x9f\x8f\x83\n*I dey my house ooooo*\n\n*\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3""",Abuja ,2020-02-29 09:29:58
"b""@OOmoariyo @fimiletoks @jeffphilips1 @ChiefOjukwu @woye1 @Omodayo29 @DeeOneAyekooto @ishakaa @DrOlusesan If The ministry of health put out budget for 1million Naira for a Golden chair for the Minister, These same devilish people will start crying and Blaming @MBuhari  and they'll be emphasising on why Chair is our priority and the Corona virus is not taken seriously.\n@SamAmadi""","Lagos, Nigeria",2020-02-29 09:29:57
b'@modelina The Corona virus guy is on your bed!',"Lagos, Nigeria",2020-02-29 09:29:25
"b'@renoomokri Few days after budgeting hundreds of millions of dollars to fight corona virus, one case is reported...and given a clean bill of health!\n\nYou see that dollars ba? \nThem don use am treat the Italian man and d cash don finish!'",Warri ,2020-02-29 09:29:02
"b'People are more scared of Corona virus than lassa fever. Lol, the ignorance..'","Lagos, Nigeria",2020-02-29 09:29:01
"b""@tagoe77 Sometimes you just don't have to believe everything you see here. These Ebola centers have now been turned into Isolation centers for Corona virus eg: the one at Tema General hospital.........""",Tema,2020-02-29 09:28:56
b'The panic is more than the virus itself... Corona go fear fear',Alabata,2020-02-29 09:26:38
b'Now that Corona Virus has hit Lagos https://t.co/6tcxEu9xjo',"Lagos, Nigeria",2020-02-29 09:25:23
"b'Some people even think the Government created a fake Corona virus news to siphon money.\n\nNo problem. When you see people that are sneezing and coughing, go and be hugging them.\nNonsense!\n#COVID19Nigeria\n#coronavirusinlagos\n#CoronaVirusUpdates\n#CoronavirusInNigeria'",Lagos,2020-02-29 09:25:13
b'@CBSNews Dats part of the way corona Virus started',"Lagos, Nigeria",2020-02-29 09:24:52
"b""With this new Corona virus thingy and beards...consultants now have the perfect excuse to make boys 'unbeard' \n\n@Okizle they are coming for you""",Ibadan,2020-02-29 09:23:23
"b""@AgnesTope @EbituPromise Abba kyari has been accused by the National security adviser of sabotaging the war against boko haram, everyone kept mute. He's currently sabotaging the preparation against the corona virus outbreak, everyone is acting ignorant. Make una dey wait for @aishambuhari to keep talking""","Lagos, Nigeria",2020-02-29 09:23:22
"b""The kinds of BCs flying upandan about Corona Virus ehn, one would think it's Beans weevils they are trying to kill""","Abuja, Nigeria",2020-02-29 09:21:26
b'@symplyDAPO @realKojoToronto Nothing Musa no go see in the name of corona virus \xf0\x9f\xa6\xa0',Nigeria,2020-02-29 09:18:47
"b""Nawaoo even Nigeria police is afraid of corona virus at mile 2 Lagos this morning one guy was arrested by Nigeria police as they want to drag the guy inside their hillux the guy sneeze three time's everybody was on the run.""","Lagos, Nigeria",2020-02-29 09:18:42
"b'Oh God, NIGERIA is already going through alot \xf0\x9f\x98\xa5 \nJust like you did for us in the time of Ebola, pls do it again &amp; help us get rid of corona virus, AMEN \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x98\xa5\n\nSAY a prayer \xf0\x9f\x91\x87 for Nigeria (We have nowhere to go, this is our home)\n\n#coronavirusinlagos #COVID19Nigeria'",Somewhere in Nigeria,2020-02-29 09:17:54
b'I have a respiratory tract infection right now and I cannot walk around with my surgical mask in peace nor cough in peace because of corona virus. These were things I could do just a few days ago.\n\nNa asthma dey do us fa. No quarantine wrong people \xf0\x9f\x98\xb0',"Abuja, Nigeria",2020-02-29 09:17:45
"b'Corona virus has a name and it has a living cell. As children of God, Our blood has been immunized against all forms of viruses (be it physical or spiritual virus). If you haven\xe2\x80\x99t been immunized,I encourage you to go ahead&amp;get injected, and any virus that touches your system,dies'",Port Harcourt,2020-02-29 09:17:29
"b""According to a Doctor who works at Wuhan hospital in China discloses that Corona virus does not survive heat? That means in a hot weather region like Nigeria, it won't survive? therefore, always do make sure u subject urself to heat and also take ginger, u won't contact it""","Lagos, Nigeria",2020-02-29 09:17:28
"b""@nevinomics @mosimiloluwa Agreed!\n\nBut the economic 'backlash' due to the Corona virus isn't just a Nigerian thing, it's a global thing! \n\nSo, it's NOT cause that Nigeria is 'reliant' on Oil that we'll get the backlash!?\n\nCause, even the ones not reliant are feeling the heat! \xf0\x9f\xa4\x94\xf0\x9f\x87\xb3\xf0\x9f\x87\xac\n\nhttps://t.co/ySo3ehmLOs""","Lagos, Nigeria",2020-02-29 09:14:53
b'@Nedu64 Have you heard the Pope is terribly ill after praying for and kissing Corona virus infected people in Italy?',"Calabar, Nigeria",2020-02-29 09:14:21
b'If Okoro soup was a cure for corona virus I still won\xe2\x80\x99t eat it.',"Abuja, Nigeria",2020-02-29 09:13:29
b'HERE IS THE ITALIAN MAN WHO IS INFECTED WITH CORONA VIRUS - Global Reportre https://t.co/rZv6VlC43c',"Lagos, Nigeria",2020-02-29 09:12:49
b'Israeli researchers announce breakthrough in developing #corona  virus vaccine.\nhttps://t.co/s74nMbGwhZ',Nigeria,2020-02-29 09:12:45
"b'@officialnyscng @nysc_ng \nAs the 2020 batch A PCMs orientation is approaching, the federal government of Nigeria @NGRPresident should provide enough facilities to detect  #Covid-19 corona virus infected person to all orientation camps across the Nation. @ShehuSani'","Borno, Nigeria",2020-02-29 09:12:39
"b'Alleged Corona virus in Nigeria is falsified why are the Passengers onboard not affected, Which flight he board, what is the name of the man'",Nigeria,2020-02-29 09:12:38
b'- No scientific proof that alcohol can cure corona virus \xe2\x80\x93 Public Health Director',"Greater Accra, Ghana",2020-02-29 09:12:38
"b'@adeyanjudeji Once a cow gets infected with corona virus, there will be a press briefing from Buhari and eventually he will do the needful.'",Nigeria ,2020-02-29 09:12:37
b'They should rename this Corona virus Italian Job \xf0\x9f\xa5\xba',"Abuja, Nigeria",2020-02-29 09:12:14
b'My ilorin and Abuja people no fear joor if Corona virus see correct sun 39 degrees.. im papa!!!\xf0\x9f\x99\x84 #COVID19Nigeria',"Lagos, Nigeria",2020-02-29 09:12:06
b'Just hearing reports that the Italian carrying the Corona Virus tried to escape from the Isolation Centre in Lagos over complain of poor living condition. \n\nAnd one big mouthed minister told the whole country we were ready to tackle the virus \xf0\x9f\xa6\xa0. This country is a JOKE',"Abuja, Nigeria",2020-02-29 09:11:08
b'All those critical of FGN efforts on containing Corona virus should read what their model country is doing. https://t.co/09uhmloPlD',Gidi,2020-02-29 09:11:00
b'We citizens of this country are the major problem tbh\nPrice of Nose mask changed from \xe2\x82\xa62000 per pack to \xe2\x82\xa67000 in less than 24 hrs after the first case of corona virus was announced in Nigeria.',"Lagos, Nigeria",2020-02-29 09:10:38
"b'If we can close our borders for ordinary rice, then we should do more for Corona Virus.'",Abuja,2020-02-29 09:10:04
"b""Once a COW contacts the corona virus, president Buhari will be on national TV for press briefing. \n\nIf you love Nigeria, find a cow and take it to the Italian that's already infected and see the magic.""",Nigeria ,2020-02-29 09:09:55
"b'@aremulateef1 @seyiamakinde Hello, thank you once more for reaching out to us. We contacted the State Ministry of Health who confirmed that the Commissioner for Health, Dr Bashir Bello held a Press Conference on Corona Virus, yesterday morning. We shared an excerpt here. https://t.co/68kU4r3qLy\xe2\x80\xa6'","Ibadan, Nigeria",2020-02-29 09:09:40
b'Corona virus is a rip off tactic. And North Korea realises this. https://t.co/4wzt30tsHr',"Benin-City, Nigeria",2020-02-29 09:09:20
b'Nigeria has 1#Covid-19 and other country has many corona virus cases but many bitter and irresponsible Nigerians said their government is not doing anything...\n\nWhen are you going to responsible citizens?',NIGERIA,2020-02-29 09:07:54
"b'Corona Virus started in China, spread over some countries but no any Chinese or citizen of other countries decided to create a twitter account named @coronaa_viruss  except a Nigerian. Some crazy set of people.'","Kano, Nigeria",2020-02-29 09:07:18
b'Going through the Corona Virus thread and i just realised that 90% of your favourite twitter influencers are just bunch of dumb niggas using smart phones.',Nigeria,2020-02-29 09:06:57
"b'There is nothing like corona virus in Nigeria, they just want to use thus style to steal another money. Nigeria Govt is worst Govt I have seen they are not fighting against fulani herdsmen or Boko haram  instead dey are talking about corona virus.'",Port Harcourt ,2020-02-29 09:06:49
b'@waleola101 @SIRDESST @Idrisha01 @InibeheEffiong To be really sincere or bias without supporting any political party or leader. The president by now should have made a statement or call a meeting in respect of corona virus. Prior to d 2019 election he held countless of press conferences. He can do just one for this',lagos,2020-02-29 09:06:42
